rho-v_phi covariance matrix,1=density (g/cm^3),2=seismic velocity (km/s),
1.320E+02, 6.683457E+00, 9.666698E+00, 1.469977E-04,-1.461519E-03, 1.820459E-02
1.330E+02, 6.694140E+00, 9.683532E+00, 1.535480E-04,-1.502024E-03, 1.821004E-02
1.340E+02, 6.704786E+00, 9.700294E+00, 1.602295E-04,-1.540984E-03, 1.818674E-02
1.350E+02, 6.715396E+00, 9.716982E+00, 1.670531E-04,-1.580842E-03, 1.818842E-02
1.360E+02, 6.725969E+00, 9.733599E+00, 1.740126E-04,-1.620122E-03, 1.818231E-02
1.370E+02, 6.736506E+00, 9.750146E+00, 1.811066E-04,-1.659033E-03, 1.817276E-02
1.380E+02, 6.747007E+00, 9.766622E+00, 1.883304E-04,-1.697144E-03, 1.814921E-02
1.390E+02, 6.757474E+00, 9.783030E+00, 1.956793E-04,-1.736363E-03, 1.815580E-02
1.400E+02, 6.767905E+00, 9.799370E+00, 2.031654E-04,-1.774661E-03, 1.814728E-02
1.410E+02, 6.778301E+00, 9.815642E+00, 2.107652E-04,-1.812930E-03, 1.814438E-02
1.420E+02, 6.788664E+00, 9.831848E+00, 2.185008E-04,-1.850417E-03, 1.812728E-02
1.430E+02, 6.798992E+00, 9.847988E+00, 2.263397E-04,-1.888982E-03, 1.813713E-02
1.440E+02, 6.809286E+00, 9.864062E+00, 2.343228E-04,-1.927939E-03, 1.815639E-02
1.450E+02, 6.819547E+00, 9.880073E+00, 2.424083E-04,-1.962946E-03, 1.810582E-02
1.460E+02, 6.829775E+00, 9.896019E+00, 2.506041E-04,-2.000700E-03, 1.811102E-02
1.470E+02, 6.839970E+00, 9.911903E+00, 2.589230E-04,-2.038157E-03, 1.811266E-02
1.480E+02, 6.850133E+00, 9.927724E+00, 2.673469E-04,-2.074784E-03, 1.810377E-02
1.490E+02, 6.860263E+00, 9.943483E+00, 2.758856E-04,-2.111307E-03, 1.809597E-02
1.500E+02, 6.870361E+00, 9.959194E+00, 2.845259E-04,-2.147301E-03, 1.808293E-02
