V-K-K' covariance matrix,1=volume (A^3),2=bulk modulus (GPa),3=pressure derivative of bulk modulus
pressure (GPa),1,2,3,11,12,13,22,23,33
8.300E+01, 5.591039E+01, 4.382230E+02, 7.776712E+00, 3.649023E-03,-1.462012E-01,-6.524723E-02, 1.054569E+02,-4.226704E+00, 3.216969E+00
8.400E+01, 5.578408E+01, 4.456440E+02, 7.115067E+00, 3.538726E-03,-1.780462E-01,-5.799274E-02, 1.001272E+02,-1.225595E+00, 2.570776E+00
8.500E+01, 5.566004E+01, 4.524531E+02, 6.546815E+00, 3.416498E-03,-2.044252E-01,-5.120863E-02, 9.997309E+01, 1.025268E+00, 2.055092E+00
8.600E+01, 5.553804E+01, 4.587377E+02, 6.060264E+00, 3.285903E-03,-2.246869E-01,-4.453136E-02, 1.037741E+02, 2.598256E+00, 1.624517E+00
8.700E+01, 5.541790E+01, 4.645737E+02, 5.644548E+00, 3.150623E-03,-2.374558E-01,-3.808323E-02, 1.099594E+02, 3.565730E+00, 1.268226E+00
8.800E+01, 5.529947E+01, 4.700268E+02, 5.289868E+00, 3.014955E-03,-2.432040E-01,-3.257663E-02, 1.177277E+02, 4.233779E+00, 9.992362E-01
8.900E+01, 5.518260E+01, 4.751534E+02, 4.987555E+00, 2.881632E-03,-2.425290E-01,-2.749861E-02, 1.266630E+02, 4.575117E+00, 7.801101E-01
9.000E+01, 5.506719E+01, 4.800019E+02, 4.730018E+00, 2.753763E-03,-2.352746E-01,-2.297558E-02, 1.358216E+02, 4.669441E+00, 6.072281E-01
9.100E+01, 5.495315E+01, 4.846134E+02, 4.510673E+00, 2.633921E-03,-2.225849E-01,-1.922832E-02, 1.451988E+02, 4.700511E+00, 4.788650E-01
9.200E+01, 5.484040E+01, 4.890232E+02, 4.323858E+00, 2.523865E-03,-2.048998E-01,-1.579102E-02, 1.545081E+02, 4.541506E+00, 3.709095E-01
9.300E+01, 5.472887E+01, 4.932611E+02, 4.164715E+00, 2.425453E-03,-1.825576E-01,-1.283173E-02, 1.632644E+02, 4.293224E+00, 2.876072E-01
9.400E+01, 5.461850E+01, 4.973526E+02, 4.029092E+00, 2.340030E-03,-1.564447E-01,-1.042026E-02, 1.716135E+02, 4.067063E+00, 2.265948E-01
9.500E+01, 5.450923E+01, 5.013193E+02, 3.913449E+00, 2.268522E-03,-1.270570E-01,-8.275656E-03, 1.794778E+02, 3.791439E+00, 1.754361E-01
9.600E+01, 5.440103E+01, 5.051795E+02, 3.814773E+00, 2.211727E-03,-9.472027E-02,-6.493563E-03, 1.867317E+02, 3.537546E+00, 1.375271E-01
9.700E+01, 5.429386E+01, 5.089489E+02, 3.730503E+00, 2.170240E-03,-6.011768E-02,-5.068260E-03, 1.935989E+02, 3.313073E+00, 1.101247E-01
9.800E+01, 5.418768E+01, 5.126405E+02, 3.658463E+00, 2.144251E-03,-2.352891E-02,-3.793034E-03, 1.999583E+02, 3.016759E+00, 8.544803E-02
9.900E+01, 5.408245E+01, 5.162658E+02, 3.596810E+00, 2.134049E-03, 1.476560E-02,-2.723953E-03, 2.056423E+02, 2.698033E+00, 6.514991E-02
1.000E+02, 5.397816E+01, 5.198342E+02, 3.543977E+00, 2.139626E-03, 5.435030E-02,-1.889696E-03, 2.107331E+02, 2.460719E+00, 5.119525E-02
1.010E+02, 5.387478E+01, 5.233538E+02, 3.498636E+00, 2.160908E-03, 9.492090E-02,-1.199011E-03, 2.154743E+02, 2.274885E+00, 4.122528E-02
1.020E+02, 5.377228E+01, 5.268314E+02, 3.459662E+00, 2.197692E-03, 1.363089E-01,-5.893861E-04, 2.198236E+02, 2.082162E+00, 3.248095E-02
1.030E+02, 5.367064E+01, 5.302731E+02, 3.426099E+00, 2.249726E-03, 1.783570E-01,-8.823202E-05, 2.237946E+02, 1.930197E+00, 2.627519E-02
1.040E+02, 5.356985E+01, 5.336836E+02, 3.397138E+00, 2.316770E-03, 2.208634E-01, 2.564111E-04, 2.275402E+02, 1.732529E+00, 2.072234E-02
1.050E+02, 5.346989E+01, 5.370674E+02, 3.372092E+00, 2.398387E-03, 2.635770E-01, 6.033236E-04, 2.307180E+02, 1.598825E+00, 1.659221E-02
1.060E+02, 5.337073E+01, 5.404278E+02, 3.350379E+00, 2.494194E-03, 3.066254E-01, 8.953325E-04, 2.339337E+02, 1.512799E+00, 1.405200E-02
1.070E+02, 5.327238E+01, 5.437681E+02, 3.331503E+00, 2.603926E-03, 3.496911E-01, 9.345844E-04, 2.367659E+02, 1.276117E+00, 1.031043E-02
1.080E+02, 5.317480E+01, 5.470908E+02, 3.314558E+00, 2.726878E-03, 3.924688E-01, 1.115651E-03, 2.390341E+02, 1.165671E+00, 8.094492E-03
1.090E+02, 5.307798E+01, 5.503972E+02, 3.300285E+00, 2.862736E-03, 4.354283E-01, 1.379632E-03, 2.414281E+02, 1.159971E+00, 7.368324E-03
1.100E+02, 5.298192E+01, 5.536914E+02, 3.288727E+00, 3.011086E-03, 4.782316E-01, 1.463092E-03, 2.436730E+02, 1.068196E+00, 6.271376E-03
1.110E+02, 5.288661E+01, 5.569747E+02, 3.277408E+00, 3.171418E-03, 5.208283E-01, 1.429570E-03, 2.456997E+02, 9.451176E-01, 4.946326E-03
1.120E+02, 5.279202E+01, 5.602462E+02, 3.266918E+00, 3.343316E-03, 5.629692E-01, 1.596501E-03, 2.474520E+02, 9.284167E-01, 4.352043E-03
1.130E+02, 5.269815E+01, 5.635085E+02, 3.258187E+00, 3.526140E-03, 6.052661E-01, 1.738008E-03, 2.494136E+02, 8.756939E-01, 3.629717E-03
1.140E+02, 5.260498E+01, 5.667626E+02, 3.250388E+00, 3.719940E-03, 6.470443E-01, 1.517732E-03, 2.509531E+02, 7.183341E-01, 2.561898E-03
1.150E+02, 5.251251E+01, 5.700093E+02, 3.243388E+00, 3.923568E-03, 6.881953E-01, 1.650662E-03, 2.522864E+02, 7.205673E-01, 2.475533E-03
1.160E+02, 5.242073E+01, 5.732494E+02, 3.237072E+00, 4.137176E-03, 7.294959E-01, 1.693907E-03, 2.538357E+02, 6.867642E-01, 2.157186E-03
1.170E+02, 5.232962E+01, 5.764834E+02, 3.231346E+00, 4.360024E-03, 7.699930E-01, 1.649869E-03, 2.550325E+02, 6.363484E-01, 1.840839E-03
1.180E+02, 5.223918E+01, 5.797121E+02, 3.226125E+00, 4.591753E-03, 8.104499E-01, 1.695350E-03, 2.563814E+02, 6.063061E-01, 1.623197E-03
1.190E+02, 5.214940E+01, 5.829357E+02, 3.221339E+00, 4.832120E-03, 8.502713E-01, 1.861662E-03, 2.574570E+02, 6.135234E-01, 1.574084E-03
1.200E+02, 5.206026E+01, 5.861547E+02, 3.216929E+00, 5.080391E-03, 8.902980E-01, 2.008187E-03, 2.588361E+02, 6.379360E-01, 1.676053E-03
1.210E+02, 5.197177E+01, 5.893695E+02, 3.212842E+00, 5.336942E-03, 9.296736E-01, 1.644785E-03, 2.600083E+02, 5.127094E-01, 1.138328E-03
1.220E+02, 5.188390E+01, 5.925804E+02, 3.209035E+00, 5.600413E-03, 9.682157E-01, 1.781162E-03, 2.608864E+02, 5.018339E-01, 1.009883E-03
1.230E+02, 5.179665E+01, 5.957876E+02, 3.205471E+00, 5.871248E-03, 1.007079E+00, 1.939173E-03, 2.620160E+02, 5.228218E-01, 1.068792E-03
1.240E+02, 5.171002E+01, 5.989914E+02, 3.202117E+00, 6.148679E-03, 1.045168E+00, 1.675125E-03, 2.629773E+02, 4.569507E-01, 8.688104E-04
1.250E+02, 5.162400E+01, 6.021918E+02, 3.198945E+00, 6.432601E-03, 1.082734E+00, 1.421689E-03, 2.638437E+02, 3.700152E-01, 5.683547E-04
1.260E+02, 5.153857E+01, 6.053893E+02, 3.195932E+00, 6.722365E-03, 1.119518E+00, 1.860230E-03, 2.644570E+02, 4.486028E-01, 7.674165E-04
1.270E+02, 5.145373E+01, 6.085837E+02, 3.193058E+00, 7.017793E-03, 1.157172E+00, 2.247595E-03, 2.656391E+02, 5.258306E-01, 1.046784E-03
1.280E+02, 5.136948E+01, 6.117754E+02, 3.190306E+00, 7.319174E-03, 1.193999E+00, 1.653514E-03, 2.665598E+02, 3.782752E-01, 5.529815E-04
1.290E+02, 5.128580E+01, 6.149643E+02, 3.187661E+00, 7.625332E-03, 1.229725E+00, 1.655523E-03, 2.671517E+02, 3.743845E-01, 5.430292E-04
1.300E+02, 5.120268E+01, 6.181507E+02, 3.185110E+00, 7.936531E-03, 1.265788E+00, 1.699188E-03, 2.680577E+02, 3.846342E-01, 5.846338E-04
1.310E+02, 5.112013E+01, 6.213345E+02, 3.182641E+00, 8.252331E-03, 1.300850E+00, 2.183807E-03, 2.686899E+02, 4.614102E-01, 8.062977E-04
1.320E+02, 5.103813E+01, 6.245160E+02, 3.180247E+00, 8.572310E-03, 1.337162E+00, 2.721661E-03, 2.699043E+02, 5.456259E-01, 1.104141E-03
1.330E+02, 5.095668E+01, 6.276950E+02, 3.177918E+00, 8.897270E-03, 1.372634E+00, 1.834784E-03, 2.708719E+02, 3.697575E-01, 5.076126E-04
1.340E+02, 5.087577E+01, 6.308718E+02, 3.175648E+00, 9.225600E-03, 1.406494E+00, 1.782385E-03, 2.713827E+02, 3.525275E-01, 4.629529E-04
1.350E+02, 5.079540E+01, 6.340463E+02, 3.173430E+00, 9.557847E-03, 1.441144E+00, 2.192087E-03, 2.722825E+02, 4.179610E-01, 6.465576E-04
1.360E+02, 5.071555E+01, 6.372187E+02, 3.171257E+00, 9.893576E-03, 1.475131E+00, 1.971657E-03, 2.730544E+02, 3.708270E-01, 5.160716E-04
1.370E+02, 5.063622E+01, 6.403888E+02, 3.169132E+00, 1.023263E-02, 1.508662E+00, 1.652207E-03, 2.737657E+02, 2.971482E-01, 3.230005E-04
1.380E+02, 5.055740E+01, 6.435569E+02, 3.167049E+00, 1.057469E-02, 1.541315E+00, 2.061811E-03, 2.742427E+02, 3.595682E-01, 4.816473E-04
1.390E+02, 5.047910E+01, 6.467229E+02, 3.164992E+00, 1.091941E-02, 1.574977E+00, 2.387044E-03, 2.752046E+02, 4.186016E-01, 6.371856E-04
1.400E+02, 5.040130E+01, 6.498869E+02, 3.162970E+00, 1.126743E-02, 1.607634E+00, 2.149396E-03, 2.759168E+02, 3.783956E-01, 5.267905E-04
1.410E+02, 5.032399E+01, 6.530489E+02, 3.160983E+00, 1.161736E-02, 1.640185E+00, 1.984287E-03, 2.767183E+02, 3.402720E-01, 4.206035E-04
1.420E+02, 5.024718E+01, 6.562089E+02, 3.159022E+00, 1.197037E-02, 1.671871E+00, 2.363975E-03, 2.772775E+02, 3.901529E-01, 5.494077E-04
1.430E+02, 5.017085E+01, 6.593669E+02, 3.157087E+00, 1.232465E-02, 1.704551E+00, 3.291986E-03, 2.782796E+02, 5.392133E-01, 1.045408E-03
1.440E+02, 5.009500E+01, 6.625231E+02, 3.155176E+00, 1.268236E-02, 1.737518E+00, 1.742329E-03, 2.794347E+02, 2.856550E-01, 2.970083E-04
1.450E+02, 5.001962E+01, 6.656773E+02, 3.153289E+00, 1.304119E-02, 1.766511E+00, 1.401723E-03, 2.794210E+02, 2.247283E-01, 1.848549E-04
1.460E+02, 4.994472E+01, 6.688296E+02, 3.151423E+00, 1.340153E-02, 1.798143E+00, 2.833345E-03, 2.803343E+02, 4.404519E-01, 6.932955E-04
1.470E+02, 4.987027E+01, 6.719801E+02, 3.149578E+00, 1.376403E-02, 1.829396E+00, 2.479322E-03, 2.811827E+02, 3.790104E-01, 5.122295E-04
1.480E+02, 4.979629E+01, 6.751288E+02, 3.147752E+00, 1.412769E-02, 1.859756E+00, 2.230263E-03, 2.818501E+02, 3.369438E-01, 4.033572E-04
1.490E+02, 4.972276E+01, 6.782756E+02, 3.145927E+00, 1.449299E-02, 1.889932E+00, 1.972404E-03, 2.825305E+02, 2.947822E-01, 3.077952E-04
1.500E+02, 4.964967E+01, 6.814225E+02, 3.144101E+00, 1.485920E-02, 1.919516E+00, 1.705845E-03, 2.831176E+02, 2.524757E-01, 2.255437E-04
